Date,High,Low,Open,Close,Volume,Adj Close
2019-09-04,187.75,183.88999938964844,184.64999389648438,187.13999938964844,11308000,187.13999938964844
2019-09-05,191.36000061035156,187.94000244140625,188.52999877929688,190.89999389648438,13876700,190.89999389648438
2019-09-06,190.2100067138672,186.35000610351562,190.2100067138672,187.49000549316406,15226800,187.49000549316406
2019-09-09,188.97999572753906,185.85000610351562,187.72999572753906,188.75999450683594,14722400,188.75999450683594
2019-09-10,188.10000610351562,184.5500030517578,187.44000244140625,186.1699981689453,15455900,186.1699981689453
2019-09-11,189.44000244140625,186.0800018310547,186.4600067138672,188.49000549316406,11761700,188.49000549316406
2019-09-12,190.92999267578125,187.22999572753906,189.86000061035156,187.47000122070312,11419800,187.47000122070312
2019-09-13,187.97000122070312,186.5399932861328,187.3300018310547,187.19000244140625,11441100,187.19000244140625
2019-09-16,187.7899932861328,185.77000427246094,186.92999267578125,186.22000122070312,8444800,186.22000122070312
2019-09-17,188.32000732421875,185.5399932861328,186.66000366210938,188.0800018310547,9671100,188.0800018310547
2019-09-18,189.0800018310547,186.00999450683594,188.08999633789062,188.13999938964844,9681900,188.13999938964844
2019-09-19,191.10000610351562,188.14999389648438,188.66000366210938,190.13999938964844,10392700,190.13999938964844
2019-09-20,193.10000610351562,188.1199951171875,190.66000366210938,189.92999267578125,19934200,189.92999267578125
2019-09-23,190.10000610351562,185.2100067138672,189.33999633789062,186.82000732421875,13327600,186.82000732421875
2019-09-24,188.0399932861328,180.38999938964844,187.97999572753906,181.27999877929688,18546600,181.27999877929688
2019-09-25,183.4199981689453,177.8699951171875,181.4499969482422,182.8000030517578,18068300,182.8000030517578
2019-09-26,181.39999389648438,177.6699981689453,181.3300018310547,180.11000061035156,16083300,180.11000061035156
2019-09-27,180.75999450683594,175.66000366210938,180.49000549316406,177.10000610351562,14656200,177.10000610351562
2019-09-30,178.6699981689453,176.85000610351562,177.8699951171875,178.0800018310547,10740000,178.0800018310547
2019-10-01,179.83999633789062,174.8800048828125,179.14999389648438,175.80999755859375,17073000,175.80999755859375
2019-10-02,176.52999877929688,173.08999633789062,174.83999633789062,174.60000610351562,16151700,174.60000610351562
2019-10-03,179.83999633789062,173.6300048828125,175.57000732421875,179.3800048828125,16086300,179.3800048828125
2019-10-04,180.97999572753906,178.10000610351562,179.5500030517578,180.4499969482422,10430200,180.4499969482422
2019-10-07,181.17999267578125,178.08999633789062,180.0,179.67999267578125,9178300,179.67999267578125
2019-10-08,180.3699951171875,177.72000122070312,178.25999450683594,177.75,9466900,177.75
2019-10-09,180.72000122070312,177.94000244140625,179.16000366210938,179.85000610351562,7556900,179.85000610351562
2019-10-10,181.61000061035156,179.1699981689453,180.32000732421875,180.02999877929688,8605000,180.02999877929688
2019-10-11,186.49000549316406,182.13999938964844,182.14999389648438,184.19000244140625,14930500,184.19000244140625
2019-10-14,184.6199951171875,182.57000732421875,184.1999969482422,183.27999877929688,7006000,183.27999877929688
2019-10-15,190.3800048828125,183.66000366210938,183.8000030517578,188.88999938964844,15039100,188.88999938964844
2019-10-16,189.6999969482422,186.89999389648438,188.32000732421875,189.5500030517578,10516900,189.5500030517578
2019-10-17,190.83999633789062,188.77000427246094,190.3000030517578,190.38999938964844,9603000,190.38999938964844
